params,coherence,topic_diversity,intra_topic_diversity,time,recommendations_stellaris
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 0.5, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.4447619261521694,0.9873752677244876,2.3674716689241175,10.36646294593811,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 1.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.4687792648801654,0.9871828085613646,2.368998981493023,11.19934368133545,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 2.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.434311605301918,0.9874009090447703,2.382470475405738,10.667486190795898,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 3.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.449867853649692,0.9872710554229513,2.373350331740768,10.040026187896729,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 5.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.464232588953198,0.9876125471975787,2.3435747552590964,10.869847059249878,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
