params,coherence,topic_diversity,intra_topic_diversity,time,recommendations_stellaris
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 5, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 1.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-2.7813797230512516,0.8635996788740158,3.122287687398493,6.075444221496582,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 25, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 1.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.1802828687943143,0.9736818927441103,2.6276683077222445,7.596792936325073,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 1.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.5168768590808854,0.987650549118122,2.360168865930815,9.361316204071045,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 100, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 1.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-4.075453011731228,0.9943619997886884,2.118889457094515,16.46963381767273,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 200, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 1.0, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-4.993652037301549,0.997541962027691,1.8373167454958677,36.43387150764465,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
