params,coherence,topic_diversity,intra_topic_diversity,time,recommendations_stellaris
"{'vectorizer__lda_params': None, 'vectorizer__multilabel_params': {'sparse_output': True}, 'vectorizer__nmf_params': {'n_components': 50, 'init': 'nndsvda', 'solver': 'mu', 'beta_loss': 'frobenius'}, 'vectorizer__owners_method': 'log_scale', 'vectorizer__tag_weight': 2.5, 'vectorizer__tfidf_cuml_params': {'max_features': 10000}}",-3.494932085329483,0.9874587942626594,2.3503414298555594,9.743040561676025,"['ENDLESS Space  Definitive Edition', 'Europa Universalis IV', 'Galactic Ruler Enlightenment', 'AI War 2', 'Sid Meiers Civilization Beyond Earth']"
